Rfam_ID,PDB,Chain,Resolution
RF02541,6xhx,1A,2.55
RF02541,6of1,1A,2.8
RF02541,8bhn,,2.85
RF02541,8e3m,I,2.25
RF02541,4v9o,EA,2.9
RF02541,5hd1,2A,2.7
RF02541,6zu1,BA,3.0
RF02541,8t8b,2A,2.65
RF02541,6pc7,I,2.5
RF02541,4v7l,BA,3.0
RF02541,4wsd,1H,2.95
RF02541,4z3s,1A,2.65
RF02541,5ib7,1H,2.99
RF02541,7mt3,A,2.8
RF02541,7y7e,a,2.41
RF02541,7zq5,b,2.7
RF02541,8t8b,1A,2.65
RF02541,9c4g,a,2.53
RF02541,5f8k,1A,2.8
RF02541,8g7p,A,2.9
RF02541,8ud6,2A,2.7
RF02541,8vty,2A,2.6
RF02541,7of7,A,2.5
RF02541,7sfr,A,2.6
RF02541,6hrm,1,2.96
RF02541,6of1,2A,2.8
RF02541,7s1h,I,2.35
RF02541,7ug7,23,2.58
RF02541,8ud6,1A,2.7
RF02541,9b00,1A,2.8
RF02541,5ndk,1H,2.95
RF02541,7u2h,2A,2.55
RF02541,4w2g,DA,2.55
RF02541,4v7w,DA,3.0
RF02541,7pkt,5,3.0
RF02541,8qoa,a,2.0
RF02541,6xhw,1A,2.5
RF02541,6yss,A,2.6
RF02541,8fzh,A,2.9
RF02541,4v7y,BA,3.0
RF02541,6xza,A2,2.66
RF02541,7po4,A,2.56
RF02541,7unv,A,2.7
RF02541,8emm,a,2.1
RF02541,7p48,A,2.9
RF02541,7uvv,A,2.5
RF02541,6cfl,2A,2.6
RF02541,6wqn,1,2.9
RF02541,4y4p,2A,2.5
RF02541,6ore,1,2.9
RF02541,7z20,b,2.29
RF02541,8rq2,A,2.44
RF02541,8buu,A,2.9
RF02541,9b00,2A,2.8
RF02541,7otc,A,2.9
RF02541,7qq3,I,2.1
RF02541,8fc2,1A,2.5
RF02541,8ceu,a,1.83
RF02541,8cgj,a,1.79
RF02541,7unu,A,2.9
RF02541,8bge,,2.11
RF02541,8hsp,a,2.32
RF02541,4wqy,AA,2.8
RF02541,7p7q,A,2.4
RF02541,7s1g,I,2.48
RF02541,4z8c,2A,2.9
RF02541,7n2u,23,2.53
RF02541,8bh4,,2.62
RF02541,8uu5,A,3.0
RF02541,8y37,A,2.53
RF02541,5w4k,1A,2.7
RF02541,6cfl,1A,2.6
RF02541,7msm,A,2.79
RF02541,7of5,A,2.9
RF02541,5hd1,1A,2.7
RF02541,6i7v,DA,2.9
RF02541,6zm6,A,2.59
RF02541,8g2d,1A,2.7
RF02541,7rqc,2A,2.5
RF02541,8a22,A3,2.91
RF02541,8fmw,AA,2.86
RF02541,4u1u,BA,2.95
RF02541,5j4b,2A,2.6
RF02541,8g2a,1A,2.45
RF02541,6h4n,A,3.0
RF02541,7md7,2A,2.8
RF02541,8p2g,A,2.02
RF02541,6spf,A,2.89
RF02541,8a57,A,2.3
RF02541,8ekb,2A,2.7
RF02541,8kie,a,2.5
RF02541,4u20,BA,2.9
RF02541,5hau,1A,3.0
RF02541,5hau,2A,3.0
RF02541,8akn,a,2.3
RF02541,8ekc,A,2.7
RF02541,8oit,B8,2.9
RF02541,4z3s,2A,2.65
RF02541,7m4v,A,2.54
RF02541,8e41,I,2.13
RF02541,8vtu,2A,2.4
RF02541,4v9o,AA,2.9
RF02541,7pkt,7,3.0
RF02541,8bgh,,2.88
RF02541,4u1u,DA,2.95
RF02541,5wit,2A,2.6
RF02541,9fbv,a,2.4
RF02541,7pkt,8,3.0
RF02541,8e35,I,2.27
RF02541,4v9p,GA,2.9
RF02541,7s1i,I,2.48
RF02541,4v7x,BA,3.0
RF02541,8uu4,A,3.0
RF02541,7m4x,A,2.66
RF02541,7uvz,A,2.21
RF02541,4u25,BA,2.9
RF02541,8cam,a,1.86
RF02541,7b5k,A,2.9
RF02541,5ndk,14,2.95
RF02541,7m4w,A,2.55
RF02541,8qbt,A,2.2
RF02541,4v9p,AA,2.9
RF02541,7u2i,2A,2.55
RF02541,8bil,,2.04
RF02541,6pcr,I,2.5
RF02541,6xqe,2A,3.0
RF02541,7k00,a,1.98
RF02541,7qi6,A,2.98
RF02541,8fto,a,1.85
RF02541,8t8c,1A,2.6
RF02541,8y36,A,2.65
RF02541,6cfk,2A,2.7
RF02541,6xhy,2A,2.6
RF02541,8e36,I,2.38
RF02541,4u26,BA,2.8
RF02541,7s1j,I,2.47
RF02541,7ttu,1,3.0
RF02541,8cvj,2A,2.4
RF02541,1mms,C,2.57
RF02541,7u2j,2A,2.55
RF02541,8e46,I,2.32
RF02541,4z8c,1A,2.9
RF02541,5hcp,1A,2.894
RF02541,8ud8,2A,2.6
RF02541,5hcr,1A,2.8
RF02541,6wde,1,3.0
RF02541,8ev6,1A,2.946
RF02541,8vty,1A,2.6
RF02541,8vtx,1A,2.4
RF02541,6wu9,A,2.9
RF02541,7asn,A,2.73
RF02541,8qu1,A,2.74
RF02541,8w51,A,2.4
RF02541,5wdt,A,3.0
RF02541,7pjs,A,2.35
RF02541,7ryg,A,2.38
RF02541,5doy,1A,2.6
RF02541,7p7s,A,3.0
RF02541,8a22,A8,2.91
RF02541,6nd5,2A,2.6
RF02541,7rqc,1A,2.5
RF02541,8g6x,a,2.31
RF02541,8htz,a,2.4
RF02541,5wis,2A,2.703
RF02541,7msc,A,2.97
RF02541,7of0,A,2.2
RF02541,8uvr,1A,2.6
RF02541,1y39,C,2.8
RF02541,4u27,DA,2.8
RF02541,4v9o,GA,2.9
RF02541,8bf7,,2.33
RF02541,8cgd,a,1.98
RF02541,6gsj,1H,2.96
RF02541,7y7d,a,2.58
RF02541,8fc5,2A,2.65
RF02541,4w2f,BA,2.4
RF02541,6cfj,2A,2.8
RF02541,6nd5,1A,2.6
RF02541,6xhv,1A,2.4
RF02541,8e45,I,2.3
RF02541,3umy,B,1.9
RF02541,6ztp,BA,3.0
RF02541,8cvl,1A,2.3
RF02541,6ysi,1,2.5
RF02541,7bl4,A,2.4
RF02541,6w6p,A,2.9
RF02541,4woi,BA,3.0
RF02541,6u48,CA,2.87
RF02541,6ys3,b,2.58
RF02541,7u2h,1A,2.55
RF02541,5j7l,DA,3.0
RF02541,6tbv,23S1,2.7
RF02541,8bim,,2.04
RF02541,8fc1,2A,2.5
RF02541,1vy6,BA,2.9
RF02541,5iqr,1,3.0
RF02541,6pj6,I,2.2
RF02541,4wqf,CA,2.8
RF02541,4ybb,CA,2.1
RF02541,4v8d,BA,3.0
RF02541,7ryh,A,2.43
RF02541,8e42,I,2.29
RF02541,1vy5,BA,2.55
RF02541,8p17,1,2.78
RF02541,8t8c,2A,2.6
RF02541,4w2g,BA,2.55
RF02541,8wi8,A,2.7
RF02541,1mms,D,2.57
RF02541,4wqu,CA,2.8
RF02541,7kgb,A,2.7
RF02541,7uvx,A,2.35
RF02541,8e3l,I,2.35
RF02541,4wqu,AA,2.8
RF02541,8am9,a,2.8
RF02541,8bhj,,2.81
RF02541,8fc2,2A,2.5
RF02541,8rq0,A,2.44
RF02541,6xqd,1A,2.8
RF02541,8fzj,A,3.0
RF02541,8qu5,A,2.42
RF02541,8vtu,1A,2.4
RF02541,6pcq,I,2.6
RF02541,8vtv,2A,2.55
RF02543,6zme,L5,3.0
RF02543,8ifd,1A,2.59
RF02543,8b6z,B,2.9
RF02543,8civ,AA,2.47
RF02543,8pvk,C1,2.55
RF02543,6zu5,L50,2.9
RF02543,8agt,f,2.6
RF02543,8bpo,A1,2.8
RF02543,8hfr,1e,2.64
RF02543,8fkq,L3,2.76
RF02543,7tor,A28S,2.9
RF02543,8azw,A,2.14
RF02543,8fle,L3,2.48
RF02543,7qep,1,2.7
RF02543,7qgg,t,2.86
RF02543,8i9x,C1,2.8
RF02543,4u3u,5,2.9
RF02543,8oj5,5,2.9
RF02543,7qvp,L5,3.0
RF02543,7f5s,L5,2.72
RF02543,8cdl,AA,2.72
RF02543,4u52,1,3.0
RF02543,7qwq,5,2.83
RF02543,8evr,A1,2.87
RF02543,8rjd,K,2.78574
RF02543,8rjc,K,2.90061
RF02543,8agw,f,2.6
RF02543,8evp,A1,2.38
RF02543,7qwr,5,2.9
RF02543,8pv2,C1,2.63
RF02543,8scb,5,2.5
RF02543,8pfr,A,2.15
RF02543,8onz,1,2.94
RF02543,7pzy,1,2.32
RF02543,7xny,L1,2.5
RF02543,8a3w,1,2.89
RF02543,8g5z,L5,2.64
RF02543,4u4q,5,3.0
RF02543,7oyd,5,2.3
RF02543,8ev3,1,3.0
RF02543,8jdj,D,2.5
RF02543,8c3a,1,3.0
RF02543,8pv1,C1,2.56
RF02543,8idy,2,3.0
RF02543,8a3w,4,2.89
RF02543,8agx,f,2.4
RF02543,7q08,1,2.56
RF02543,8rxx,L4,2.97
RF02543,8i9p,C1,3.0
RF02543,8q5i,1,2.45
RF02543,8flc,L3,2.76
RF02543,7o80,B5,2.9
RF02543,8ife,1A,2.57
RF02543,8fl2,L3,2.67
RF02543,8g5y,L5,2.29
RF02543,6zm7,L5,2.7
RF02543,6y6x,L5,2.8
RF02543,8aaf,f,2.5
RF02543,5tbw,AR,3.0
RF02543,6az3,4,2.5
RF02543,8ova,BG,2.47
RF02543,6az3,2,2.5
RF02543,8pv3,C1,2.8
RF02543,6xa1,L5,2.8
RF02543,8ovj,2,2.4
RF02543,8qoi,L5,1.9
RF02543,8v83,1,2.53
RF02543,8ip8,RB,2.9
RF02543,8xsy,L5,3.0
RF02543,8bf9,5,2.69
RF02543,8yop,L5,2.2
RF02543,8cg8,AA,2.57
RF02543,8p8n,A,2.15
RF02543,7uqb,1,2.43
RF02543,7q0r,1,2.67
RF02543,7v08,1,2.36
RF02543,8fkw,L3,2.5
RF02543,8ccs,AA,1.97
RF02543,8evt,A1,2.2
RF02543,8fl7,L3,2.55
RF02543,8ovj,1,2.4
RF02543,8fl0,L3,2.91
RF02543,6sgc,54,2.8
RF02543,7zux,5,2.5
RF02543,5tbw,1,3.0
RF02543,8fks,L3,2.88
RF02543,8fld,L3,2.58
RF02543,8fl6,L3,2.62
RF02543,8i9z,C1,2.7
RF02543,8xsx,L5,2.4
RF02543,6t4q,C1,2.6
RF02543,8q87,B5,2.4
RF02543,8cdr,AA,2.04
RF02543,8cgn,AA,2.28
RF02543,4v88,A1,3.0
RF02543,7xnx,L1,2.7
RF02543,8ia0,C1,2.7
RF02543,7oyc,51,2.4
RF02543,8a98,1,2.46
RF02543,8fku,L3,2.82
RF02543,7mpj,A1,2.7
RF02543,7pwo,1,2.75
RF02543,8esq,1,2.8
RF02543,8evs,A1,2.62
RF02543,8pv8,C1,2.91
RF02543,9bdl,A28S,2.8
RF02543,7o7z,B5,2.4
RF02543,7uqz,1,2.44
RF02543,7too,A25S,2.7
RF02543,6az3,1,2.5
RF02543,7qvp,L6,3.0
RF02543,7osm,25S,3.0
RF02543,7ow7,A,2.4
RF02543,8fkv,L3,2.47
RF02543,3jcs,1,2.8
RF02543,8a3w,2,2.89
RF02543,8g60,L5,2.54
RF02543,8glp,L5,1.67
RF02543,7qca,L50,2.79
RF02543,7old,1,3.0
RF02543,8g61,L5,2.94
RF02543,8agu,f,2.7
RF02543,4u4u,1,3.0
RF02543,8euy,1,3.0
RF02543,6ylg,1,3.0
RF02543,7q0f,1,2.64
RF02543,8q7z,B5,2.5
RF02543,8eug,1,2.8
RF02543,4u52,5,3.0
RF02543,7ug6,1,2.9
RF02543,8ovj,4,2.4
RF02543,8rxh,L4,2.93
RF02543,4u3m,1,3.0
RF02543,7zw0,LA,2.4
RF02543,8ewb,A1,2.87
RF02543,7obr,5,2.8
RF02543,7qiw,2,2.35
RF02543,7olc,1,2.9
RF02543,7r81,A1,2.7
RF02543,8fru,1,2.49
RF02543,8p8m,A,2.66
RF02543,4u4r,5,2.801
RF02543,8a3d,A,1.67
RF02543,8fla,L3,2.63
RF02543,6z6l,L5,3.0
RF02543,5t5h,A,2.54
RF02543,7cpu,L5,2.82
RF02543,9bh5,A5,2.63
RF02543,5t2a,G,2.9
RF02543,7uoo,1,2.34
RF02543,8ony,5,2.92
RF02543,3jcs,2,2.8
RF02543,8b5l,5,2.86
RF02543,8ova,BA,2.47
RF02543,8qfd,5,2.2
RF02543,4u4q,1,3.0
RF02543,8flb,L3,2.55
RF02543,8agz,f,2.6
RF02543,8rxx,L1,2.97
RF02543,8ewc,A1,2.45
RF02543,6y2l,L5,3.0
RF02543,8a98,2,2.46
RF02543,8jdm,D,2.67
RF02543,8pvl,C1,2.19
RF02543,8flf,L3,2.65
RF02543,8a98,4,2.46
RF02543,8fkp,L3,2.85
RF02543,3jcs,4,2.8
RF02543,8fl4,L3,2.89
RF02543,8p8u,A,2.23
RF02543,5t2a,A,2.9
RF02543,8k82,C1,3.0
RF02543,6woo,5,2.9
RF02543,7o7y,B5,2.2
RF02543,8pv5,C1,2.86
RF02543,7oyb,51,2.4
RF02543,8ove,BG,2.6
RF02543,8jdk,D,2.26
RF02543,8pv4,C1,2.9
RF02543,8rxh,L2,2.93
RF02543,8c3a,AS,3.0
RF02543,7osa,25S,3.0
RF02543,7zjw,L5,2.8
RF02543,8eub,A1,2.52
RF02543,5t2a,B,2.9
RF02543,8k2c,L5,2.4
RF02543,4u3m,5,3.0
RF02543,7q0p,1,2.77
RF02543,8v84,1,2.7
RF02543,7top,A25S,2.4
RF02543,8idt,2,2.8
RF02543,8rxh,L1,2.93
RF02543,8evq,A1,2.72
RF02543,6r5q,5,3.0
RF02543,7azy,E,2.877
RF02543,8fkt,L3,2.81
RF02543,6zmi,L5,2.6
RF02543,8jdl,D,2.42
RF02543,8pv7,C1,2.12
RF02543,8fl9,L3,2.75
RF02543,8ova,BB,2.47
RF02543,8fkr,L3,2.89
RF02543,8inf,2,3.0
RF02543,7r6q,1,2.98
RF02543,7uck,5,2.8
RF02543,8bn3,1,2.4
RF02543,4v88,A5,3.0
RF02543,8rxx,L2,2.97
RF02543,8agv,f,2.6
RF02543,8g6j,L5,2.8
RF02543,8ove,BA,2.6
RF02543,6qzp,L5,2.9
RF02543,8fky,L3,2.67
RF02543,8ove,BB,2.6
RF02543,7pwg,1,2.75
RF02543,8p2k,B5,2.9
RF02543,4u4u,5,3.0
RF02543,6xu8,A5,3.0
RF02543,8pv6,C1,2.94
RF02543,6tb3,BQ,2.8
RF02543,8yoo,L5,2.0
RF02543,4u3u,1,2.9
RF02543,6z6n,L5,2.9
RF02543,5t5h,B,2.54
RF02543,7qiz,2,2.38
RF02543,8fl3,L3,2.53
RF02543,8v87,1,2.66
RF02543,8cf5,AA,2.71
RF02543,8rjb,K,2.69243
RF02543,4u4r,1,2.801
RF02543,8b6c,5,2.79
RF02543,8ceh,AA,2.05
RF02543,8fkx,L3,2.59
RF02543,6snt,1,2.8
RF02543,7u0h,1,2.76
RF02543,8jiv,Aa,2.84
RF02543,8b2l,A3,2.2
RF02678,6jq5,B,2.059
RF02678,6jq5,A,2.059
RF02678,6jq6,U,2.626
RF02679,6ufj,A,2.645
RF02679,6ufj,C,2.645
RF02679,6uey,C,2.8
RF02679,6uey,A,2.8
RF02680,4rzd,A,2.75
RF02680,6xko,A,2.75
RF02680,6xkn,A,2.73
RF02683,4rum,A,2.6426
RF03013,6tfh,A,2.95
RF03013,6tf2,A,2.55
RF03013,6tff,A,2.52
RF03013,7d7x,A,2.631
RF03013,7d82,A,2.489
RF03013,6tfg,A,2.45
RF03013,7d7w,A,2.391
RF03013,6tf1,A,2.4
RF03013,7d81,A,2.1
RF03013,6tfe,A,2.3
RF03013,6tb7,A,2.53
RF03013,7d7z,A,2.6
RF03013,6tf0,A,2.1
RF03013,6tf3,A,2.66
RF03013,7d7v,A,2.8
RF03013,7d7y,A,2.8
RF03054,7elq,B,2.6
RF03054,7elr,B,2.66
RF03054,7els,A,3.0
RF03054,7elr,A,2.66
RF03054,7elq,A,2.6
RF03054,7elp,A,2.79
RF03054,7elp,B,2.79
RF03054,7els,B,3.0
RF04222,7jju,A,2.604
RF04222,7jju,B,2.604
