Rfam_ID,PDB,Chain,Resolution
RF00005,7u2i,1y,2.55
RF00005,7lh5,CV,3.27
RF00005,5el5,3L,3.15
RF00005,4v8f,CC,3.3
RF00005,6z6n,CC,2.9
RF00005,5ibb,1K,2.96
RF00005,6zm5,B,2.89
RF00005,4z3s,1y,2.65
RF00005,6cae,2y,2.6
RF00005,4w29,CX,3.8
RF00005,6lvr,B,2.85
RF00005,1qrt,B,2.7
RF00005,4v7j,Bw,3.3
RF00005,6hd7,B,3.4
RF00005,2zzn,D,2.95
RF00005,5lzx,2,3.67
RF00005,4v5d,CY,3.5
RF00005,6vyq,A,3.7
RF00005,5wt3,C,3.204
RF00005,6ndk,XV,3.64
RF00005,1yfg,A,3.0
RF00005,3j7y,B,3.4
RF00005,7rq9,1x,2.6
RF00005,4v8f,BB,3.3
RF00005,4v9l,CW,3.5
RF00005,6yal,1,3.0
RF00005,7mt7,y,2.71
RF00005,1vy5,AX,2.55
RF00005,6bz8,XW,3.74
RF00005,4kr3,C,3.235
RF00005,4w2i,AW,2.7
RF00005,5el7,1L,3.15
RF00005,7of7,B,2.5
RF00005,5uyp,W,3.9
RF00005,7nhn,D,2.9
RF00005,4zdo,E,2.65
RF00005,4wro,3K,3.05
RF00005,6uo1,2y,2.95
RF00005,7u2i,1w,2.55
RF00005,6n1d,BPTN,3.2
RF00005,5doy,1y,2.6
RF00005,4yco,F,2.1
RF00005,7k55,5,3.3
RF00005,7l20,B,3.15
RF00005,7osm,PSIT,3.0
RF00005,4v7p,DW,3.62
RF00005,6cfj,1x,2.8
RF00005,7p7r,D,2.9
RF00005,6az1,4,2.7
RF00005,6ztn,AX,3.9
RF00005,2iy5,T,3.1
RF00005,4ug0,S6,3.6
RF00005,5ib8,2L,3.13
RF00005,6ope,QY,3.1
RF00005,4wsm,1L,3.3
RF00005,6az1,3,2.7
RF00005,5axm,P,2.21
RF00005,6by1,AW,3.94
RF00005,5x6b,P,2.596
RF00005,4wt1,3L,3.05
RF00005,6of6,QW,3.2
RF00005,6enj,x,3.7
RF00005,1gts,B,2.8
RF00005,7onu,T,3.0
RF00005,4lt8,XV,3.14000177152
RF00005,7lh5,AW,3.27
RF00005,4v7m,CW,3.45
RF00005,6xqe,1x,3.0
RF00005,6wdm,6,3.6
RF00005,6wnw,7,3.2
RF00005,6cae,2w,2.6
RF00005,5uyp,Y,3.9
RF00005,4v9n,AW,3.4
RF00005,7b5k,z,2.9
RF00005,3kfu,M,3.0
RF00005,6hd7,A,3.4
RF00005,6cfj,1w,2.8
RF00005,7jsw,5,3.8
RF00005,7e8o,X,2.804
RF00005,5tcu,E,3.9
RF00005,7b5k,9,2.9
RF00005,6oxa,QV,3.25
RF00005,6wdi,5,4.0
RF00005,4wzo,2L,3.3
RF00005,5onh,E,3.1
RF00005,6gwt,x,3.8
RF00005,4wqf,DW,2.8
RF00005,6frk,2,3.7
RF00005,6vwl,5,3.1
RF00005,4v8d,CD,3.0
RF00005,7o7z,AT,2.4
RF00005,2azx,C,2.8
RF00005,5hr7,C,2.4
RF00005,6ywx,bb,3.1
RF00005,4v9j,AW,3.86
RF00005,4arc,B,2.0
RF00005,6cfj,2y,2.8
RF00005,6q97,7,3.9
RF00005,5we4,y,3.1
RF00005,6otr,QV,3.12
RF00005,4v8j,AY,3.9
RF00005,4v9s,CX,3.1
RF00005,7n1p,Pt,2.33
RF00005,4w2h,CX,2.7
RF00005,7nhm,D,3.1
RF00005,6ybv,w,3.8
RF00005,6v39,v,3.04
RF00005,5czp,QV,3.2999592266
RF00005,5j4b,1x,2.6
RF00005,4w2i,CY,2.7
RF00005,6boh,D,3.4
RF00005,7vnw,A,2.61
RF00005,7k50,6,3.4
RF00005,6xhv,2w,2.4
RF00005,1vy5,AW,2.55
RF00005,7o9k,B,3.1
RF00005,4p6f,XV,3.6
RF00005,7nwg,33,3.8
RF00005,1vy4,AY,2.6
RF00005,5imq,5,3.8
RF00005,2v0g,B,3.5
RF00005,7nww,z,3.05
RF00005,5t2c,An,3.6
RF00005,6c4i,x,3.24
RF00005,7tql,3,3.2
RF00005,7u2h,1w,2.55
RF00005,5el4,1K,3.15
RF00005,4v87,BB,3.1
RF00005,6ydp,BB,3.0
RF00005,6tbv,PTR1,2.7
RF00005,4w4g,XV,3.3
RF00005,6oxi,XV,3.495
RF00005,6o97,1x,2.75
RF00005,7d6z,3,3.4
RF00005,6zm7,CC,2.7
RF00005,6xir,AX,3.2
RF00005,6enu,x,3.1
RF00005,7st7,6,3.2
RF00005,6n9f,2x,3.7
RF00005,6xhw,1w,2.5
RF00005,2zuf,B,2.3
RF00005,5hcp,2x,2.894
RF00005,4v5d,CW,3.5
RF00005,4v5q,CW,3.1
RF00005,4wsm,3L,3.3
RF00005,5el6,1K,3.1
RF00005,5b63,B,3.0
RF00005,3b0v,B,3.51
RF00005,4yye,D,2.301
RF00005,5kps,31,3.9
RF00005,5ibb,3K,2.96
RF00005,4v5s,AV,3.1
RF00005,4zsn,XV,3.6
RF00005,5j4d,IB,3.1
RF00005,7unu,v,2.9
RF00005,5el4,3K,3.15
RF00005,4v8d,CC,3.0
RF00005,6ucq,2y,3.5
RF00005,7s1k,A,2.42
RF00005,2nr0,G,3.9
RF00005,4mgm,A,3.2
RF00005,2der,C,3.1
RF00005,4v8b,CB,3.0
RF00005,7zai,4,2.6
RF00005,4w4g,QW,3.3
RF00005,6nd5,1w,2.6
RF00005,7ssn,6,3.2
RF00005,7rq9,2y,2.6
RF00005,5wfs,y,3.0
RF00005,4aq7,B,2.5
RF00005,4v5r,AV,3.1
RF00005,3j9w,AX,3.9
RF00005,4woi,DW,3.0
RF00005,5uq7,y,3.5
RF00005,5h5u,5,3.01
RF00005,5zlu,DD,3.6
RF00005,4v7j,Bv,3.3
RF00005,6xa1,Bv,2.8
RF00005,4v97,AW,3.516
RF00005,2ct8,D,2.7
RF00005,4v8c,DC,3.3
RF00005,4y4p,1y,2.5
RF00005,5el4,2K,3.15
RF00005,5on2,B,3.1
RF00005,7p3k,V,2.9
RF00005,1h4s,T,2.85
RF00005,6r6p,3,3.1
RF00005,4v8j,CV,3.9
RF00005,6cfj,2w,2.8
RF00005,6zme,CC,3.0
RF00005,5uyq,Y,3.8
RF00005,4v8d,AD,3.0
RF00005,4x0b,B,3.2
RF00005,7a5j,G,3.1
RF00005,5on3,E,3.1
RF00005,3jbv,V,3.32
RF00005,4wpo,BW,2.8
RF00005,4v5q,AV,3.1
RF00005,5ib7,1L,2.99
RF00005,6q95,8,3.7
RF00005,4wzo,3K,3.3
RF00005,6zto,AW,3.0
RF00005,3tup,T,3.05
RF00005,4lnt,QV,2.94000009954
RF00005,7syw,i,3.7
RF00005,6ope,QV,3.1
RF00005,5lzw,3,3.53
RF00005,6sgc,23,2.8
RF00005,6xz7,f,2.1
RF00005,4l47,QV,3.22000098079
RF00005,6of6,XW,3.2
RF00005,1vvj,XV,3.44000111574
RF00005,4v5l,AV,3.1
RF00005,6ztl,AW,3.5
RF00005,4tna,A,2.5
RF00005,3wfs,A,3.311
RF00005,6b4v,MC,3.4
RF00005,4v9c,CV,3.3
RF00005,4kr2,C,3.292
RF00005,6oj2,QV,3.2
RF00005,5o2r,x,3.4
RF00005,2azx,D,2.8
RF00005,7st2,6,2.9
RF00005,6t59,23,3.11
RF00005,4y4p,2x,2.5
RF00005,5uyq,W,3.8
RF00005,7oic,B,3.1
RF00005,6c4h,x,3.1
RF00005,4v9r,CX,3.0
RF00005,5ndj,X1,3.15
RF00005,4wr6,2K,3.05
RF00005,4v5k,AW,3.2
RF00005,6v3a,v,2.82
RF00005,7ssd,5,3.3
RF00005,5we6,w,3.4
RF00005,4wqr,1L,3.15
RF00005,2du4,C,2.8
RF00005,4v9b,AD,3.1
RF00005,6by1,BV,3.94
RF00005,7u2h,1x,2.55
RF00005,6uo1,1x,2.95
RF00005,6of1,1w,2.8
RF00005,6otr,QW,3.12
RF00005,6wdg,5,3.3
RF00005,5mmm,z,3.4
RF00005,6xhv,1y,2.4
RF00005,3jce,8,3.2
RF00005,5hc9,C,2.9
RF00005,6wdd,6,3.2
RF00005,6ysi,6,2.5
RF00005,5vp2,2y,2.8
RF00005,5j8b,x,2.6
RF00005,4v9b,CC,3.1
RF00005,4wqu,BY,2.8
RF00005,6xhv,2y,2.4
RF00005,6zvi,d,3.0
RF00005,7rr5,P,3.23
RF00005,5lze,v,3.5
RF00005,3amt,B,2.9
RF00005,7ucj,2,3.1
RF00005,6wdi,7,4.0
RF00005,4mgn,D,3.2
RF00005,5l3p,y,3.7
RF00005,3akz,F,2.9
RF00005,1ffy,T,2.2
RF00005,6qnq,2K,3.5
RF00005,6ope,XY,3.1
RF00005,7unv,v,2.7
RF00005,6qdw,v,2.83
RF00005,4v6f,BB,3.1
RF00005,4v5j,CW,3.1
RF00005,6wdd,5,3.2
RF00005,6oj2,XW,3.2
RF00005,6qnr,1L,3.1
RF00005,4v8f,BC,3.3
RF00005,5wis,2w,2.703
RF00005,4v5f,AW,3.6
RF00005,3kfu,K,3.0
RF00005,5oom,B,3.03
RF00005,1j1u,B,1.95
RF00005,7tor,PTRN,2.9
RF00005,4v8j,AW,3.9
RF00005,7as8,2,2.9
RF00005,5j4d,D,3.1
RF00005,5omw,E,2.6
RF00005,6q9a,7,3.7
RF00005,5wit,1w,2.6
RF00005,6mtb,2,3.6
RF00005,7k55,6,3.3
RF00005,5lzz,2,3.47
RF00005,6nuo,XV,3.2
RF00005,7k53,5,3.2
RF00005,7rq8,2x,2.5
RF00005,6szs,x,3.06
RF00005,6oxa,QW,3.25
RF00005,7k54,6,3.2
RF00005,6bu8,W,3.5
RF00005,5el7,2L,3.15
RF00005,6wdb,6,4.0
RF00005,5e7k,3K,3.2
RF00005,5b63,D,3.0
RF00005,7ssw,6,3.8
RF00005,3amu,B,3.1
RF00005,2d6f,E,3.15
RF00005,4v7k,Aw,3.6
RF00005,7ug7,Pt,2.58
RF00005,5lzy,3,3.99
RF00005,2zxu,D,2.75
RF00005,7syx,i,3.7
RF00005,6gqv,AY,4.0
RF00005,6ztp,AW,3.0
RF00005,7n2u,Pt,2.53
RF00005,7nsp,v,3.5
RF00005,5doy,1w,2.6
RF00005,7o9m,B,2.6
RF00005,6cae,2x,2.6
RF00005,7ls2,n2,3.1
RF00005,6oxa,XV,3.25
RF00005,5wis,1x,2.703
RF00005,7ssl,6,3.8
RF00005,4v8b,AC,3.0
RF00005,6t7i,6,3.2
RF00005,5ibb,2L,2.96
RF00005,4wj3,T,3.705
RF00005,4w2f,AX,2.4
RF00005,5j4c,1x,2.8
RF00005,6ope,XV,3.1
RF00005,7toq,PTRN,3.1
RF00005,7b7d,Sn,3.3
RF00005,5e81,2K,2.95
RF00005,4woi,AX,3.0
RF00005,4yzv,XV,3.1
RF00005,7k52,6,3.4
RF00005,4v8n,CW,3.1
RF00005,6ztp,AX,3.0
RF00005,4v5l,AY,3.1
RF00005,3akz,E,2.9
RF00005,6yhs,6,2.7
RF00005,7qi4,B,2.21
RF00005,7lv0,5,3.2
RF00005,7of6,B,2.6
RF00005,4w2i,AX,2.7
RF00005,4wqr,3K,3.15
RF00005,4v5a,AV,3.5
RF00005,6buw,QV,3.5
RF00005,4z3s,1w,2.65
RF00005,3epj,E,3.1
RF00005,6bz7,XV,3.68
RF00005,3j81,1,4.0
RF00005,6qnr,3K,3.1
RF00005,6nwy,QV,3.5
RF00005,6hcj,q3,3.8
RF00005,5v6x,C,2.76
RF00005,6q97,8,3.9
RF00005,4v9b,CD,3.1
RF00005,6boh,IA,3.4
RF00005,6ugg,B,1.95
RF00005,7oi8,B,3.5
RF00005,6o97,2w,2.75
RF00005,7cpu,S6,2.82
RF00005,3akz,H,2.9
RF00005,4v6a,AW,3.1
RF00005,5uym,Y,3.2
RF00005,4v9s,AX,3.1
RF00005,4v7m,CX,3.45
RF00005,7r81,u1,2.7
RF00005,4v5a,AW,3.5
RF00005,3jag,2,3.65
RF00005,4v5q,CV,3.1
RF00005,5lzt,2,3.65
RF00005,7ryf,v,2.65
RF00005,7vnv,B,1.9
RF00005,4v5s,CW,3.1
RF00005,6wdg,7,3.3
RF00005,1vy7,CX,2.8
RF00005,6gz5,Bw,3.5
RF00005,2du5,D,3.2
RF00005,7u2j,1x,2.55
RF00005,5nwy,M,2.9
RF00005,7oid,z,3.7
RF00005,7p48,5,2.9
RF00005,6qnr,5K,3.1
RF00005,7k51,5,3.5
RF00005,6qnr,1K,3.1
RF00005,7m4x,v,2.66
RF00005,1vfg,C,2.8
RF00005,5f8k,2x,2.8
RF00005,4v6g,AD,3.5
RF00005,7azo,PSIA,3.3
RF00005,6t4q,7,2.6
RF00005,5hau,2w,3.0
RF00005,6xqd,2x,2.8
RF00005,5el6,2K,3.1
RF00005,6wd9,6,3.7
RF00005,2byt,E,3.3
RF00005,6wde,7,3.0
RF00005,4mgm,B,3.2
RF00005,5mc6,n,3.8
RF00005,4p6f,QY,3.6
RF00005,5ju8,AY,3.6
RF00005,4v8e,BC,3.3
RF00005,6n1d,BATN,3.2
RF00005,6gsl,2L,3.16
RF00005,7k98,C,2.19
RF00005,1n77,D,2.4
RF00005,3wfq,B,3.619
RF00005,5el6,1L,3.1
RF00005,5j4c,2y,2.8
RF00005,7a5i,X,3.7
RF00005,1h3e,B,2.9
RF00005,4v8j,CW,3.9
RF00005,3wc2,P,3.641
RF00005,6xhw,2x,2.5
RF00005,6gsj,3L,2.96
RF00005,7aqc,T,2.99
RF00005,4wu1,2K,3.2
RF00005,7lj3,B,2.9
RF00005,6vyq,B,3.7
RF00005,6bu8,Y,3.5
RF00005,6cfj,2x,2.8
RF00005,7jql,2x,3.0
RF00005,7a5k,FE,3.7
RF00005,3b0v,A,3.51
RF00005,2deu,D,3.4
RF00005,5doy,2w,2.6
RF00005,2tra,A,3.0
RF00005,6wda,7,3.8
RF00005,6boh,IB,3.4
RF00005,5wfs,v,3.0
RF00005,7lyg,A,3.804
RF00005,1il2,D,2.6
RF00005,3eph,E,2.95
RF00005,4v9m,CW,4.0
RF00005,7jss,5,3.7
RF00005,6bz7,QV,3.68
RF00005,4wqu,DW,2.8
RF00005,5onh,B,3.1
RF00005,6xza,f2,2.66
RF00005,5mre,bb,3.75
RF00005,7u2h,1y,2.55
RF00005,6ha8,x,3.5
RF00005,7n31,Pt,2.69
RF00005,6wdb,5,4.0
RF00005,4v8e,DC,3.3
RF00005,5uyq,X,3.8
RF00005,3cw6,A,3.3
RF00005,7s1i,A,2.48
RF00005,7zhg,4,2.25
RF00005,4rqe,D,4.0
RF00005,4wc7,B,3.102
RF00005,5ndj,X4,3.15
RF00005,4v8c,CC,3.3
RF00005,2nre,F,4.0
RF00005,5kpx,31,3.9
RF00005,6ah3,T,3.48
RF00005,5lzs,2,3.31
RF00005,6cae,1y,2.6
RF00005,7k00,Y,1.98
RF00005,7f36,F,3.098
RF00005,7aqd,T,3.1
RF00005,6nd5,1y,2.6
RF00005,6of1,2w,2.8
RF00005,4tra,A,3.0
RF00005,6ogf,5,3.9
RF00005,2bte,B,2.9
RF00005,7rq9,1y,2.6
RF00005,6wd7,7,3.9
RF00005,5w4k,1y,2.7
RF00005,6uo1,2x,2.95
RF00005,7rr5,A,3.23
RF00005,4v5k,AV,3.2
RF00005,4v7l,AY,3.0
RF00005,6gaw,BB,3.2
RF00005,7jt2,5,3.5
RF00005,4v5p,AY,3.1
RF00005,6wdk,6,3.6
RF00005,1evv,A,2.0
RF00005,6x6t,A,3.2
RF00005,7pwg,w,2.75
RF00005,6sv4,mb,3.3
RF00005,6nd6,1x,2.85
RF00005,4wra,3L,3.05
RF00005,5vp2,1x,2.8
RF00005,4yzv,QV,3.1
RF00005,4v5p,CY,3.1
RF00005,6buw,XV,3.5
RF00005,6x7f,B,3.5
RF00005,7too,APTN,2.7
RF00005,6gsj,1L,2.96
RF00005,4tzz,E,3.64
RF00005,7ac7,7,3.08
RF00005,7a5i,B3,3.7
RF00005,5d8b,BD,3.63
RF00005,7cpj,9,3.3
RF00005,1j2b,C,3.3
RF00005,5e7k,1K,3.2
RF00005,2nr0,E,3.9
RF00005,6gsj,1K,2.96
RF00005,7qh6,B,3.08
RF00005,6uo1,1y,2.95
RF00005,6qnq,1K,3.5
RF00005,6ucq,1x,3.5
RF00005,3wc2,Q,3.641
RF00005,4aq7,E,2.5
RF00005,4v8f,BD,3.3
RF00005,6y0g,D4,3.2
RF00005,4v5g,CV,3.6
RF00005,5j4b,2w,2.6
RF00005,7oi9,B,3.3
RF00005,7kjt,A,3.34
RF00005,6nd6,1w,2.85
RF00005,7ods,B,3.1
RF00005,5ah5,C,2.1
RF00005,6ord,QV,3.1
RF00005,6xqe,2x,3.0
RF00005,7osa,PSIT,3.0
RF00005,7ss9,6,3.9
RF00005,6o97,2y,2.75
RF00005,6wd2,5,3.6
RF00005,6xhy,1x,2.6
RF00005,7nsh,BB,3.2
RF00005,6ugg,A,1.95
RF00005,6snt,6,2.8
RF00005,7nwt,5,2.66
RF00005,4v5a,CV,3.5
RF00005,4v5l,AW,3.1
RF00005,4v51,AY,2.8
RF00005,2dlc,Y,2.4
RF00005,7qg8,A,3.97
RF00005,4v6a,CW,3.1
RF00005,6zmw,w,3.7
RF00005,1ob2,B,3.35
RF00005,6x7k,B,3.1
RF00005,1vtq,A,3.0
RF00005,4wsd,2K,2.95
RF00005,7rq8,1x,2.5
RF00005,6b4v,IA,3.4
RF00005,6zsd,XB,3.7
RF00005,7mt7,x,2.71
RF00005,2ct8,C,2.7
RF00005,4wqf,BW,2.8
RF00005,5el6,2L,3.1
RF00005,4v8n,AW,3.1
RF00005,1i9v,A,2.6
RF00005,1ivs,D,2.9
RF00005,4v5d,AV,3.5
RF00005,3a3a,A,3.1
RF00005,1qf6,B,2.9
RF00005,7asa,2,3.5
RF00005,5e7k,1L,3.2
RF00005,4v7j,Av,3.3
RF00005,4v5s,AW,3.1
RF00005,6ztn,AZ,3.9
RF00005,7l08,B,3.49
RF00005,4tub,XV,3.6
RF00005,7m4y,v,2.5
RF00005,5u4j,x,3.7
RF00005,7o1c,B8,2.6
RF00005,4yye,C,2.301
RF00005,5el4,3L,3.15
RF00005,1vy7,AY,2.8
RF00005,6gsk,2K,3.36
RF00005,2cv2,D,2.69
RF00005,6om7,u,3.7
RF00005,4v4j,2,3.83
RF00005,4v5j,CV,3.1
RF00005,5kpx,30,3.9
RF00005,6gz4,Bv,3.6
RF00005,5el7,2K,3.15
RF00005,4v9i,AW,3.3
RF00005,4wzd,3L,3.1
RF00005,5hd1,2x,2.7
RF00005,7o7y,AT,2.2
RF00005,5ndj,W1,3.15
RF00005,6gz4,Bw,3.6
RF00005,6tna,A,2.7
RF00005,7azs,PSIB,3.1
RF00005,4ypb,XW,3.4
RF00005,6xhy,2x,2.6
RF00005,5j4c,2w,2.8
RF00005,4wu1,2L,3.2
RF00005,7f36,H,3.098
RF00005,6az1,2,2.7
RF00005,3qsy,D,3.2
RF00005,3wfr,A,3.501
RF00005,6rfl,U,2.76
RF00005,5j4c,2x,2.8
RF00005,5wt1,F,2.598
RF00005,2fmt,D,2.8
RF00005,6ahu,T,3.66
RF00005,4w2h,AX,2.7
RF00005,5doy,2x,2.6
RF00005,4z3s,2y,2.65
RF00005,6wd5,7,3.6
RF00005,1tn2,A,3.0
RF00005,7ope,2,3.2
RF00005,5gak,B,3.88
RF00005,4v67,CY,3.0
RF00005,4wt1,3K,3.05
RF00005,6wd2,6,3.6
RF00005,6o3m,QV,3.97
RF00005,6om0,u,3.1
RF00005,7d6z,2,3.4
RF00005,7ryg,v,2.38
RF00005,7azs,PSIA,3.1
RF00005,4w4g,XW,3.3
RF00005,6xzb,g2,2.54
RF00005,5j8b,y,2.6
RF00005,4v5d,AW,3.5
RF00005,4v6g,CB,3.5
RF00005,7chd,I,3.804
RF00005,6wd7,5,3.9
RF00005,3w3s,B,3.095
RF00005,5ib8,2K,3.13
RF00005,4wq1,3L,3.1
RF00005,7nsp,8,3.5
RF00005,6zmi,CC,2.6
RF00005,7jsz,5,3.7
RF00005,6o9k,y,4.0
RF00005,4v4i,z,3.71
RF00005,4v8n,AY,3.1
RF00005,3jcd,8,3.7
RF00005,7nwg,q3,3.8
RF00005,4wsd,1K,2.95
RF00005,6yhs,8,2.7
RF00005,7n2v,Dt,2.54
RF00005,4v5s,CV,3.1
RF00005,6tb3,n,2.8
RF00005,5d8b,XC,3.63
RF00005,4wsm,1K,3.3
RF00005,4y4p,2w,2.5
RF00005,5e81,3L,2.95
RF00005,5ccx,N,2.1
RF00005,6gsk,3L,3.36
RF00005,7lh5,CW,3.27
RF00005,4mgn,B,3.2
RF00005,4v5r,AW,3.1
RF00005,5e81,1K,2.95
RF00005,4v8e,BD,3.3
RF00005,5j4b,1w,2.6
RF00005,4v5c,CW,3.3
RF00005,7qgn,A,3.37
RF00005,4wsm,2K,3.3
RF00005,7kgb,y,2.7
RF00005,5u4i,y,3.5
RF00005,7oib,B,3.3
RF00005,7p7u,D,3.1
RF00005,7pd3,B,3.4
RF00005,4v5f,AV,3.6
RF00005,6wdl,7,3.7
RF00005,4v7p,AW,3.62
RF00005,5hr6,C,2.88
RF00005,5lzs,3,3.31
RF00005,7tor,ETRN,2.9
RF00005,7azo,ESIB,3.3
RF00005,1euq,B,3.1
RF00005,7u2j,2y,2.55
RF00005,7lj3,A,2.9
RF00005,5imq,4,3.8
RF00005,6gsk,1K,3.36
RF00005,4yvj,C,2.9
RF00005,5w4k,2x,2.7
RF00005,6wd8,7,3.7
RF00005,3jbu,v,3.64
RF00005,4v8f,CD,3.3
RF00005,4v5c,CV,3.3
RF00005,1ser,T,2.9
RF00005,6zm5,w,2.89
RF00005,7pjw,w,4.0
RF00005,5np6,B,3.6
RF00005,4wsm,2L,3.3
RF00005,6nd5,1x,2.6
RF00005,7po4,B,2.56
RF00005,6of6,XV,3.2
RF00005,4v87,BC,3.1
RF00005,4v63,CY,3.207
RF00005,4v5k,CW,3.2
RF00005,6i9r,B,3.9
RF00005,6wd3,7,3.6
RF00005,5e81,1L,2.95
RF00005,6wd7,6,3.9
RF00005,4v5g,AW,3.6
RF00005,5uyn,W,4.0
RF00005,5ib8,1L,3.13
RF00005,5afi,w,2.9
RF00005,3rg5,A,2.0
RF00005,7pjy,v,3.1
RF00005,5ibb,1L,2.96
RF00005,5afi,y,2.9
RF00005,6wd4,5,3.7
RF00005,1h4q,T,3.0
RF00005,6ucq,1y,3.5
RF00005,6c5l,AV,3.2
RF00005,3j7a,7,3.2
RF00005,4v8d,CB,3.0
RF00005,2cv1,C,2.41
RF00005,6xir,AZ,3.2
RF00005,6gsl,3K,3.16
RF00005,7p7t,D,2.9
RF00005,7of3,B,2.7
RF00005,4lsk,QV,3.48000627319
RF00005,6wdf,5,3.3
RF00005,6wdd,7,3.2
RF00005,5mdy,5,3.35
RF00005,6w6l,u,3.84
RF00005,6gqb,AX,3.9
RF00005,6nd6,2x,2.85
RF00005,6r6g,3,3.7
RF00005,6zsc,XB,3.5
RF00005,4wqu,DY,2.8
RF00005,7k53,6,3.2
RF00005,6y3g,F,3.1
RF00005,4w2g,AY,2.55
RF00005,4v9a,AC,3.2999
RF00005,4tua,XV,3.6
RF00005,5j8b,w,2.6
RF00005,4v63,AY,3.207
RF00005,7ss9,5,3.9
RF00005,3epl,F,3.6
RF00005,4v9r,AX,3.0
RF00005,4v9m,AW,4.0
RF00005,4wzd,2L,3.1
RF00005,6of1,1y,2.8
RF00005,4wt8,C4,3.4
RF00005,5kps,32,3.9
RF00005,4v5d,CV,3.5
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,6ydp,BA,3.0
RF00005,7lh5,AY,3.27
RF00005,4v9d,AV,3.0
RF00005,4v5c,AY,3.3
RF00005,1tn1,A,3.0
RF00005,6xhv,1x,2.4
RF00005,7pjv,w,3.1
RF00005,4v9q,DW,3.4
RF00005,2zzn,C,2.95
RF00005,7pjs,v,2.35
RF00005,4w4g,QV,3.3
RF00005,5wfk,y,3.4
RF00005,4v9h,AV,2.857
RF00005,5wdt,y,3.0
RF00005,4v5p,AW,3.1
RF00005,5lzu,3,3.75
RF00005,7f36,G,3.098
RF00005,4v63,CZ,3.207
RF00005,6nd6,2y,2.85
RF00005,4w2f,AW,2.4
RF00005,4w2f,CX,2.4
RF00005,5ibb,3L,2.96
RF00005,7st6,7,3.0
RF00005,1vy5,CW,2.55
RF00005,4v8u,CW,3.7
RF00005,1b23,R,2.6
RF00005,6x6t,B,3.2
RF00005,1ob5,D,3.1
RF00005,6zu1,AX,3.0
RF00005,6ywe,bb,2.99
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,6ydp,AA,3.0
RF00005,7jt1,5,3.3
RF00005,4wt8,D4,3.4
RF00005,5kpw,31,3.9
RF00005,6zm6,x,2.59
RF00005,6nd5,2w,2.6
RF00005,6fyx,1,3.5
RF00005,2nqp,F,3.5
RF00005,4cqn,B,2.5
RF00005,7n30,Pt,2.66
RF00005,6wd5,5,3.6
RF00005,4v5k,CV,3.2
RF00005,7uz0,A,3.03
RF00005,6xhw,2y,2.5
RF00005,5wfs,w,3.0
RF00005,5doy,1x,2.6
RF00005,5uyn,X,4.0
RF00005,1efw,D,3.0
RF00005,5uyp,X,3.9
RF00005,1n78,D,2.1
RF00005,7n30,Dt,2.66
RF00005,4w2i,AY,2.7
RF00005,5wis,2x,2.703
RF00005,4wt8,C3,3.4
RF00005,7qgn,M,3.37
RF00005,7ug7,Dt,2.58
RF00005,6jxm,B,3.32
RF00005,5ool,B,3.06
RF00005,5ibb,2K,2.96
RF00005,6gsk,3K,3.36
RF00005,4zer,1x,3.1
RF00005,7nsq,8,3.1
RF00005,5wt1,C,2.598
RF00005,1vvj,QV,3.44000111574
RF00005,7k52,5,3.4
RF00005,3jai,3,3.65
RF00005,4tzz,H,3.64
RF00005,6xzb,f2,2.54
RF00005,1vy6,CX,2.9
RF00005,6ucq,2x,3.5
RF00005,6x7k,A,3.1
RF00005,6cfj,1y,2.8
RF00005,6olf,u,3.9
RF00005,7k50,5,3.4
RF00005,7msm,y,2.79
RF00005,6wd9,7,3.7
RF00005,4wqu,BW,2.8
RF00005,7a5i,94,3.7
RF00005,6b4v,HB,3.4
RF00005,7eqj,B,2.043
RF00005,4w2g,AX,2.55
RF00005,7ssl,5,3.8
RF00005,4v51,AW,2.8
RF00005,4v8c,DB,3.3
RF00005,4wu1,3L,3.2
RF00005,6wd0,5,3.0
RF00005,5el5,2L,3.15
RF00005,6bok,GB,3.55
RF00005,4y4p,1w,2.5
RF00005,4tue,XV,3.5
RF00005,4v5q,AW,3.1
RF00005,7nso,8,2.9
