file_name,nan_count,shape,n_residues_with_nan
8HIM_1_P.npy,0,"(11, 7, 3)",0
4V6I_1_DC.npy,0,"(118, 7, 3)",0
5E81_1_1H.npy,0,"(2885, 7, 3)",0
6Q97_1_4.npy,0,"(334, 7, 3)",0
5T7V_1_C.npy,0,"(114, 7, 3)",0
8DFV_1_E.npy,0,"(60, 7, 3)",0
8RZA_1_B.npy,15,"(3, 7, 3)",1
2VPL_1_B.npy,0,"(48, 7, 3)",0
8P7Y_1_4.npy,0,"(108, 7, 3)",0
4TUW_1_C.npy,3,"(28, 7, 3)",1
7A9X_1_B.npy,0,"(13, 7, 3)",0
2BS1_1_R.npy,0,"(12, 7, 3)",0
8HHL_1_B.npy,0,"(49, 7, 3)",0
5O1Y_1_B.npy,0,"(4, 7, 3)",0
5YTX_1_B.npy,0,"(4, 7, 3)",0
6ZXF_1_2.npy,0,"(1656, 7, 3)",0
8RDW_1_Z2.npy,0,"(2729, 7, 3)",0
7V93_1_B.npy,0,"(72, 7, 3)",0
6QNR_1_13.npy,0,"(1504, 7, 3)",0
8B2L_1_h1.npy,0,"(1545, 7, 3)",0
4DV1_1_A.npy,0,"(1498, 7, 3)",0
8J72_1_C.npy,0,"(9, 7, 3)",0
8ANA_1_a.npy,0,"(2714, 7, 3)",0
4V48_1_BA.npy,26748,"(1487, 7, 3)",1486
2DER_1_D.npy,0,"(71, 7, 3)",0
7PWF_1_2.npy,0,"(1340, 7, 3)",0
7PO4_1_A.npy,0,"(1145, 7, 3)",0
5ZSB_1_C.npy,15,"(5, 7, 3)",1
6ZM6_1_w.npy,0,"(68, 7, 3)",0
6QNR_1_1G.npy,0,"(1501, 7, 3)",0
7UO1_1_C.npy,0,"(82, 7, 3)",0
8WND_1_R.npy,6,"(70, 7, 3)",2
7VTI_1_B.npy,0,"(40, 7, 3)",0
5ZWN_1_P.npy,9,"(480, 7, 3)",3
8UB8_1_G.npy,0,"(14, 7, 3)",0
8YOO_1_S2.npy,51,"(1719, 7, 3)",17
3Q3Z_1_A.npy,0,"(74, 7, 3)",0
5T7V_1_A.npy,9,"(1419, 7, 3)",3
8XSY_1_CC.npy,0,"(69, 7, 3)",0
5C5W_1_A.npy,0,"(19, 7, 3)",0
1C0A_1_B.npy,0,"(68, 7, 3)",0
8PTJ_1_D.npy,0,"(6, 7, 3)",0
4YCP_1_B.npy,33,"(62, 7, 3)",3
6YS3_1_v.npy,0,"(75, 7, 3)",0
3CPW_1_0.npy,24,"(2754, 7, 3)",8
7AQC_1_A.npy,0,"(2820, 7, 3)",0
8P7X_1_3.npy,0,"(2890, 7, 3)",0
7OG4_1_XA.npy,0,"(1498, 7, 3)",0
8H7Q_1_D.npy,0,"(36, 7, 3)",0
4E8R_1_A.npy,24,"(393, 7, 3)",3
4KR2_1_C.npy,0,"(68, 7, 3)",0
8G1I_1_B.npy,0,"(98, 7, 3)",0
5ZWO_1_B.npy,12,"(175, 7, 3)",4
6OGF_1_5.npy,0,"(73, 7, 3)",0
1QZB_1_B.npy,1332,"(75, 7, 3)",74
5JB3_1_2.npy,0,"(1495, 7, 3)",0
5NXT_1_U.npy,0,"(18, 7, 3)",0
8CST_1_A.npy,0,"(886, 7, 3)",0
7WL0_1_B.npy,0,"(7, 7, 3)",0
5T5H_1_H.npy,0,"(91, 7, 3)",0
8OEQ_1_CM.npy,0,"(1726, 7, 3)",0
7BPG_1_A.npy,0,"(7, 7, 3)",0
6XIQ_1_3.npy,0,"(121, 7, 3)",0
8HKV_1_A23S.npy,0,"(2989, 7, 3)",0
7MLJ_1_I.npy,0,"(4, 7, 3)",0
6ID1_1_B.npy,0,"(98, 7, 3)",0
7Q4K_1_D3.npy,0,"(68, 7, 3)",0
8P6P_1_5.npy,0,"(1502, 7, 3)",0
6UZ7_1_3.npy,0,"(76, 7, 3)",0
7A0R_1_X.npy,0,"(2730, 7, 3)",0
6GC7_1_A.npy,0,"(1901, 7, 3)",0
6CIH_1_A.npy,3,"(616, 7, 3)",1
7WWU_1_M.npy,18,"(50, 7, 3)",2
4WSM_1_1L.npy,0,"(83, 7, 3)",0
3NVI_1_F.npy,0,"(24, 7, 3)",0
5FKG_1_A.npy,0,"(94, 7, 3)",0
8VM9_1_C.npy,0,"(85, 7, 3)",0
1E7K_1_C.npy,0,"(17, 7, 3)",0
5WWF_1_B.npy,3,"(10, 7, 3)",1
4V92_1_AZ.npy,0,"(190, 7, 3)",0
6UFH_1_A.npy,0,"(165, 7, 3)",0
8G5Z_1_S2.npy,0,"(1616, 7, 3)",0
6AR3_1_C.npy,0,"(14, 7, 3)",0
8OVA_1_BB.npy,0,"(1071, 7, 3)",0
8EIU_1_Z.npy,0,"(74, 7, 3)",0
7TRE_1_B.npy,0,"(217, 7, 3)",0
5NDG_1_2.npy,0,"(1688, 7, 3)",0
7NAT_1_A.npy,0,"(1422, 7, 3)",0
8S95_1_C.npy,0,"(146, 7, 3)",0
8I0P_1_G.npy,0,"(63, 7, 3)",0
6EML_1_2.npy,0,"(1675, 7, 3)",0
6NU3_1_AA.npy,0,"(923, 7, 3)",0
7OX8_1_A.npy,15,"(84, 7, 3)",1
7EEM_1_A.npy,0,"(26, 7, 3)",0
8R09_1_4.npy,3,"(128, 7, 3)",1
8R09_1_5.npy,0,"(112, 7, 3)",0
7AIH_1_1.npy,0,"(1087, 7, 3)",0
5IB7_1_1G.npy,0,"(1508, 7, 3)",0
9GR1_1_A.npy,0,"(1502, 7, 3)",0
6CC1_1_A.npy,18,"(94, 7, 3)",1
3J3W_1_A.npy,9,"(2685, 7, 3)",3
8E28_1_C.npy,0,"(15, 7, 3)",0
8Q87_1_A2.npy,0,"(1657, 7, 3)",0
7D0G_1_A.npy,0,"(714, 7, 3)",0
3G9C_1_S.npy,0,"(139, 7, 3)",0
8JIW_1_Ad.npy,0,"(1525, 7, 3)",0
7QIX_1_2.npy,0,"(1060, 7, 3)",0
5T7B_1_R.npy,0,"(10, 7, 3)",0
7NT5_1_N.npy,0,"(78, 7, 3)",0
8QU1_1_A.npy,0,"(938, 7, 3)",0
4P9R_1_A.npy,0,"(189, 7, 3)",0
6CYT_1_N.npy,0,"(17, 7, 3)",0
6GSL_1_1H.npy,0,"(2895, 7, 3)",0
6UU4_1_333.npy,0,"(3, 7, 3)",0
6ZMO_1_CB.npy,0,"(87, 7, 3)",0
8WUU_1_B.npy,0,"(111, 7, 3)",0
7Q4K_1_D2.npy,0,"(64, 7, 3)",0
6MPF_1_A.npy,0,"(1508, 7, 3)",0
8WCS_1_G.npy,0,"(66, 7, 3)",0
8OGJ_1_A.npy,0,"(1674, 7, 3)",0
4UN4_1_A.npy,0,"(82, 7, 3)",0
6LVR_1_B.npy,0,"(58, 7, 3)",0
6XZ7_1_g.npy,0,"(61, 7, 3)",0
8OM2_1_r.npy,0,"(1486, 7, 3)",0
7NSJ_1_AY.npy,0,"(71, 7, 3)",0
3WC2_1_Q.npy,0,"(73, 7, 3)",0
8C90_1_A.npy,0,"(2100, 7, 3)",0
2Y95_1_A.npy,0,"(14, 7, 3)",0
4WFL_1_A.npy,0,"(105, 7, 3)",0
4Y1N_1_A.npy,0,"(249, 7, 3)",0
6WDI_1_7.npy,0,"(73, 7, 3)",0
8QUE_1_H.npy,0,"(6, 7, 3)",0
7ODS_1_A.npy,0,"(1414, 7, 3)",0
8BHF_1_21.npy,0,"(76, 7, 3)",0
6NQB_1_A.npy,0,"(1341, 7, 3)",0
8OH6_1_1.npy,0,"(3219, 7, 3)",0
7O0G_1_E.npy,0,"(17, 7, 3)",0
7PWG_1_w.npy,0,"(14, 7, 3)",0
5WTI_1_B.npy,0,"(115, 7, 3)",0
6HRM_1_1.npy,3,"(4417, 7, 3)",1
8FFY_1_C.npy,0,"(61, 7, 3)",0
1I95_1_A.npy,0,"(1514, 7, 3)",0
7CXN_1_L.npy,0,"(6, 7, 3)",0
8OLV_1_A.npy,12,"(394, 7, 3)",4
8R8R_1_E.npy,0,"(6, 7, 3)",0
8VMA_1_R.npy,0,"(88, 7, 3)",0
6EM5_1_1.npy,7314,"(2438, 7, 3)",2437
8UBD_1_I.npy,0,"(123, 7, 3)",0
6Q97_1_7.npy,0,"(77, 7, 3)",0
5VJB_1_C.npy,0,"(15, 7, 3)",0
8CBM_1_T.npy,0,"(66, 7, 3)",0
6YRB_1_D.npy,15,"(5, 7, 3)",1
6D8N_1_B.npy,0,"(159, 7, 3)",0
8DMB_1_W.npy,0,"(237, 7, 3)",0
7DVQ_1_B.npy,0,"(90, 7, 3)",0
4D25_1_D.npy,0,"(6, 7, 3)",0
8QPE_1_4.npy,0,"(63, 7, 3)",0
8U60_1_A.npy,3,"(36, 7, 3)",1
7JYY_1_F.npy,15,"(4, 7, 3)",1
4NXN_1_A.npy,0,"(1499, 7, 3)",0
6ZM6_1_A.npy,0,"(1531, 7, 3)",0
8WA0_1_S.npy,0,"(9, 7, 3)",0
5IBB_1_14.npy,0,"(2810, 7, 3)",0
8GAP_1_B.npy,0,"(159, 7, 3)",0
6QNR_1_14.npy,0,"(2865, 7, 3)",0
8UBE_1_H.npy,0,"(17, 7, 3)",0
8UI0_1_P.npy,0,"(16, 7, 3)",0
8RO1_1_5.npy,0,"(111, 7, 3)",0
4V4S_1_BA.npy,3,"(2814, 7, 3)",1
8CI5_1_C.npy,0,"(11, 7, 3)",0
8IBZ_1_E.npy,0,"(180, 7, 3)",0
4KR3_1_C.npy,0,"(69, 7, 3)",0
9BW0_1_R.npy,0,"(9, 7, 3)",0
6BLO_1_R.npy,0,"(8, 7, 3)",0
2Q1R_1_A.npy,0,"(12, 7, 3)",0
5NZ6_1_A.npy,0,"(39, 7, 3)",0
7UU4_1_R.npy,0,"(6, 7, 3)",0
8PJB_1_C.npy,0,"(9, 7, 3)",0
6U6Y_1_G.npy,3,"(3, 7, 3)",1
7RR5_1_A.npy,0,"(76, 7, 3)",0
3FOZ_1_C.npy,0,"(74, 7, 3)",0
5WQE_1_B.npy,15,"(60, 7, 3)",1
7XD5_1_N.npy,0,"(400, 7, 3)",0
7F36_1_E.npy,0,"(73, 7, 3)",0
5GAE_1_A.npy,0,"(2884, 7, 3)",0
4V95_1_DA.npy,3,"(2722, 7, 3)",1
4X4T_1_B.npy,0,"(31, 7, 3)",0
4XBF_1_D.npy,15,"(5, 7, 3)",1
8C3A_1_AS.npy,0,"(3229, 7, 3)",0
8G5M_1_R.npy,0,"(22, 7, 3)",0
7QWQ_1_1.npy,0,"(167, 7, 3)",0
6GSL_1_1L.npy,0,"(67, 7, 3)",0
8PNF_1_A.npy,0,"(14, 7, 3)",0
7QR1_1_A.npy,15,"(83, 7, 3)",1
4V7M_1_AA.npy,0,"(1495, 7, 3)",0
9G8M_1_X.npy,12,"(194, 7, 3)",4
6TPQ_1_V.npy,0,"(123, 7, 3)",0
8DVS_1_B.npy,0,"(26, 7, 3)",0
8QO9_1_Z.npy,3,"(46, 7, 3)",1
7NAU_1_A.npy,0,"(1514, 7, 3)",0
6R7G_1_R.npy,0,"(69, 7, 3)",0
3R1D_1_E.npy,0,"(10, 7, 3)",0
5LM7_1_G.npy,0,"(27, 7, 3)",0
8EY8_1_B.npy,0,"(4, 7, 3)",0
8HUJ_1_C.npy,0,"(99, 7, 3)",0
8CSU_1_A.npy,0,"(881, 7, 3)",0
8DFO_1_L.npy,0,"(45, 7, 3)",0
3E2E_1_R.npy,0,"(7, 7, 3)",0
2IZN_1_R.npy,0,"(15, 7, 3)",0
7KI3_1_C.npy,0,"(29, 7, 3)",0
6GC6_1_A.npy,0,"(2092, 7, 3)",0
8RFJ_1_H.npy,0,"(57, 7, 3)",0
8WUT_1_B.npy,0,"(112, 7, 3)",0
7KD1_1_A.npy,0,"(89, 7, 3)",0
7NRD_1_S2.npy,0,"(1783, 7, 3)",0
7P6Z_1_3.npy,0,"(2879, 7, 3)",0
5IB7_1_14.npy,0,"(2826, 7, 3)",0
7SA4_1_2.npy,6,"(1522, 7, 3)",2
2IZN_1_S.npy,0,"(11, 7, 3)",0
6R6G_1_2.npy,0,"(75, 7, 3)",0
4V5A_1_BA.npy,0,"(2767, 7, 3)",0
8EYT_1_A.npy,0,"(1415, 7, 3)",0
4WZO_1_1H.npy,0,"(2902, 7, 3)",0
8B0X_1_A.npy,0,"(1489, 7, 3)",0
7D0F_1_A.npy,0,"(738, 7, 3)",0
1FKA_1_A.npy,912,"(1479, 7, 3)",304
3J3V_1_A.npy,3,"(2884, 7, 3)",1
4V9H_1_AA.npy,0,"(1514, 7, 3)",0
4YZV_1_XA.npy,0,"(1508, 7, 3)",0
8HTZ_1_X.npy,0,"(69, 7, 3)",0
2XO1_1_A.npy,15,"(65, 7, 3)",1
8F4O_1_B.npy,0,"(65, 7, 3)",0
8AS6_1_P.npy,0,"(14, 7, 3)",0
5XYM_1_A.npy,0,"(2665, 7, 3)",0
6T2C_1_V.npy,0,"(29, 7, 3)",0
7YLA_1_I.npy,0,"(2870, 7, 3)",0
5XOW_1_G.npy,15,"(18, 7, 3)",1
6E9E_1_B.npy,0,"(51, 7, 3)",0
7QIY_1_2.npy,0,"(447, 7, 3)",0
4ZLD_1_B.npy,0,"(17, 7, 3)",0
6KL9_1_G.npy,0,"(25, 7, 3)",0
8PBL_1_R.npy,0,"(14, 7, 3)",0
5IB8_1_1K.npy,0,"(66, 7, 3)",0
7AZS_1_TRNA.npy,0,"(67, 7, 3)",0
5I4A_1_B.npy,39,"(14, 7, 3)",6
7RQ8_1_1w.npy,0,"(64, 7, 3)",0
5VM9_1_D.npy,18,"(15, 7, 3)",2
8JSG_1_g.npy,0,"(1539, 7, 3)",0
6WPI_1_C.npy,0,"(27, 7, 3)",0
8BH6_1_a.npy,0,"(1547, 7, 3)",0
8A98_1_S4.npy,0,"(19, 7, 3)",0
7BOG_1_A.npy,0,"(1064, 7, 3)",0
7P48_1_5.npy,0,"(73, 7, 3)",0
5MWI_1_A.npy,0,"(26, 7, 3)",0
8Y0X_1_L5.npy,0,"(3658, 7, 3)",0
4R4V_1_A.npy,0,"(185, 7, 3)",0
6SWE_1_2.npy,0,"(458, 7, 3)",0
2VPL_1_D.npy,0,"(46, 7, 3)",0
7ODR_1_A.npy,0,"(1417, 7, 3)",0
6H4N_1_a.npy,0,"(1534, 7, 3)",0
6SKF_1_BB.npy,0,"(125, 7, 3)",0
6TED_1_P.npy,0,"(21, 7, 3)",0
8C91_1_A.npy,0,"(2077, 7, 3)",0
8UBE_1_I.npy,0,"(139, 7, 3)",0
5CKK_1_D.npy,0,"(15, 7, 3)",0
8RXH_1_S1.npy,0,"(1798, 7, 3)",0
6EM4_1_1.npy,4665,"(1556, 7, 3)",1555
6OG7_1_5.npy,0,"(75, 7, 3)",0
5IBB_1_3K.npy,0,"(70, 7, 3)",0
8CVM_1_a.npy,9,"(2885, 7, 3)",3
7R81_1_B1.npy,0,"(120, 7, 3)",0
8H6E_1_4A.npy,3,"(125, 7, 3)",1
7N31_1_23.npy,0,"(2882, 7, 3)",0
8WKP_1_A16S.npy,0,"(1325, 7, 3)",0
7N30_1_23.npy,0,"(2879, 7, 3)",0
5BZ5_1_B.npy,15,"(10, 7, 3)",1
8P4C_1_P.npy,0,"(17, 7, 3)",0
5O2R_1_x.npy,0,"(77, 7, 3)",0
8RXH_1_S3.npy,0,"(75, 7, 3)",0
6W6V_1_A.npy,0,"(294, 7, 3)",0
4V85_1_BA.npy,0,"(2853, 7, 3)",0
8J3R_1_C.npy,0,"(109, 7, 3)",0
7QR8_1_A.npy,15,"(85, 7, 3)",1
6D2Z_1_C.npy,0,"(2, 7, 3)",0
8TE0_1_A.npy,0,"(15, 7, 3)",0
8PTZ_1_X.npy,0,"(75, 7, 3)",0
8G9Z_1_E.npy,30,"(87, 7, 3)",2
8WND_1_T.npy,9,"(77, 7, 3)",3
7QI5_1_Ax.npy,0,"(70, 7, 3)",0
7ADB_1_R.npy,0,"(17, 7, 3)",0
9C6J_1_A.npy,0,"(387, 7, 3)",0
5H1S_1_A.npy,0,"(2799, 7, 3)",0
2C50_1_S.npy,0,"(13, 7, 3)",0
6DU5_1_B.npy,0,"(25, 7, 3)",0
6W7W_1_2.npy,0,"(871, 7, 3)",0
8IPM_1_A.npy,0,"(14, 7, 3)",0
7MLB_1_I.npy,0,"(5, 7, 3)",0
6G51_1_2.npy,4977,"(1659, 7, 3)",1658
5H3U_1_C.npy,0,"(7, 7, 3)",0
5E81_1_1L.npy,0,"(64, 7, 3)",0
7QGU_1_A.npy,0,"(2923, 7, 3)",0
6H5S_1_E.npy,0,"(6, 7, 3)",0
7WTV_1_2.npy,0,"(1573, 7, 3)",0
5JB3_1_4.npy,0,"(72, 7, 3)",0
8F5G_1_F.npy,0,"(26, 7, 3)",0
8EVT_1_EC.npy,0,"(57, 7, 3)",0
4ANG_1_R.npy,21,"(14, 7, 3)",2
5A0T_1_F.npy,15,"(6, 7, 3)",1
5J8B_1_y.npy,0,"(68, 7, 3)",0
7E8O_1_X.npy,0,"(68, 7, 3)",0
6AZ4_1_A.npy,0,"(32, 7, 3)",0
1FFK_1_0.npy,0,"(2706, 7, 3)",0
8PM0_1_V.npy,0,"(31, 7, 3)",0
7XSZ_1_P.npy,0,"(20, 7, 3)",0
7WL0_1_D.npy,0,"(4, 7, 3)",0
3J92_1_2.npy,0,"(74, 7, 3)",0
7YOJ_1_B.npy,0,"(174, 7, 3)",0
6VPC_1_A.npy,0,"(81, 7, 3)",0
6W2S_1_0.npy,0,"(339, 7, 3)",0
6OM6_1_1.npy,0,"(2883, 7, 3)",0
6YMC_1_B.npy,0,"(26, 7, 3)",0
8Q7N_1_6.npy,0,"(78, 7, 3)",0
7MPJ_1_B5.npy,42,"(1744, 7, 3)",14
3KTV_1_C.npy,0,"(107, 7, 3)",0
3S8U_1_A.npy,0,"(26, 7, 3)",0
3PIP_1_X.npy,0,"(2644, 7, 3)",0
7ZJW_1_F.npy,0,"(90, 7, 3)",0
6N5O_1_A.npy,0,"(125, 7, 3)",0
7ODF_1_F.npy,0,"(43, 7, 3)",0
2JA6_1_P.npy,0,"(10, 7, 3)",0
7XNX_1_S2.npy,54,"(1686, 7, 3)",18
7XNY_1_S2.npy,54,"(1687, 7, 3)",18
6NY5_1_C.npy,0,"(13, 7, 3)",0
6RI7_1_R.npy,0,"(10, 7, 3)",0
8FN2_1_B.npy,0,"(112, 7, 3)",0
6WVJ_1_R.npy,0,"(8, 7, 3)",0
9BDN_1_A18S.npy,0,"(1691, 7, 3)",0
8FMW_1_AA.npy,0,"(2929, 7, 3)",0
3JCS_1_2.npy,0,"(1093, 7, 3)",0
7XAM_1_A.npy,0,"(3062, 7, 3)",0
6GBZ_1_A.npy,0,"(2789, 7, 3)",0
6PPK_1_A.npy,0,"(2658, 7, 3)",0
5LM7_1_R.npy,0,"(29, 7, 3)",0
7YFY_1_B.npy,0,"(25, 7, 3)",0
3VYY_1_G.npy,0,"(10, 7, 3)",0
7OYC_1_22.npy,0,"(1495, 7, 3)",0
4WZO_1_1K.npy,0,"(68, 7, 3)",0
8JIV_1_Ab.npy,0,"(119, 7, 3)",0
7YSE_1_F.npy,0,"(64, 7, 3)",0
7OYB_1_22.npy,0,"(1502, 7, 3)",0
8OVA_1_BE.npy,0,"(188, 7, 3)",0
3T5Q_1_J.npy,0,"(8, 7, 3)",0
4XEJ_1_B23S.npy,0,"(2876, 7, 3)",0
7ECW_1_M.npy,0,"(44, 7, 3)",0
3J3V_1_B.npy,0,"(119, 7, 3)",0
4V6T_1_AV.npy,0,"(331, 7, 3)",0
7MQ9_1_N0.npy,63,"(22, 7, 3)",21
8Q6N_1_A.npy,0,"(46, 7, 3)",0
5WT1_1_C.npy,0,"(67, 7, 3)",0
5Y58_1_Z.npy,0,"(30, 7, 3)",0
8OGJ_1_1.npy,0,"(3126, 7, 3)",0
2NQP_1_F.npy,51,"(71, 7, 3)",4
3CCU_1_0.npy,24,"(2749, 7, 3)",8
9C0I_1_R.npy,0,"(192, 7, 3)",0
7YG9_1_N.npy,0,"(391, 7, 3)",0
7OBQ_1_1.npy,0,"(165, 7, 3)",0
6OJ2_1_XY.npy,0,"(76, 7, 3)",0
8EXA_1_B.npy,0,"(101, 7, 3)",0
7AZO_1_PSIA.npy,0,"(67, 7, 3)",0
4ANG_1_S.npy,3,"(13, 7, 3)",1
5IB8_1_1H.npy,0,"(2831, 7, 3)",0
8AXF_1_Q.npy,0,"(42, 7, 3)",0
2PXV_1_B.npy,0,"(49, 7, 3)",0
2BS0_1_R.npy,0,"(12, 7, 3)",0
8T2S_1_B.npy,0,"(551, 7, 3)",0
8B6Z_1_B.npy,0,"(8, 7, 3)",0
6ZXZ_1_B.npy,0,"(25, 7, 3)",0
4WFM_1_B.npy,0,"(101, 7, 3)",0
8EVS_1_B5.npy,0,"(1160, 7, 3)",0
6SKG_1_BA.npy,0,"(2853, 7, 3)",0
4UE5_1_A.npy,0,"(299, 7, 3)",0
6SKF_1_BA.npy,0,"(2778, 7, 3)",0
4X4P_1_H.npy,0,"(28, 7, 3)",0
4P8Z_1_A.npy,0,"(188, 7, 3)",0
3W3S_1_B.npy,0,"(98, 7, 3)",0
3V71_1_B.npy,0,"(7, 7, 3)",0
8B2L_1_i2.npy,0,"(76, 7, 3)",0
9FBV_1_Z.npy,0,"(73, 7, 3)",0
4V61_1_BA.npy,0,"(2732, 7, 3)",0
6GYV_1_A.npy,0,"(190, 7, 3)",0
8D8J_1_a.npy,0,"(1183, 7, 3)",0
5IBB_1_2L.npy,0,"(71, 7, 3)",0
5ELH_1_R.npy,0,"(5, 7, 3)",0
8TOC_1_R.npy,0,"(4269, 7, 3)",0
8ZLU_1_A.npy,0,"(59, 7, 3)",0
9G8O_1_X.npy,12,"(123, 7, 3)",4
5A8L_1_P.npy,3,"(18, 7, 3)",1
4PJO_1_4.npy,0,"(48, 7, 3)",0
4RQE_1_D.npy,0,"(83, 7, 3)",0
8FZA_1_B.npy,18,"(28, 7, 3)",1
7EDN_1_A.npy,0,"(22, 7, 3)",0
7F3L_1_B.npy,0,"(3, 7, 3)",0
6ZU5_1_L50.npy,0,"(2455, 7, 3)",0
9G8M_1_L5.npy,6,"(3654, 7, 3)",2
8OH6_1_CM.npy,0,"(1704, 7, 3)",0
8ASD_1_P.npy,0,"(11, 7, 3)",0
6QNQ_1_1H.npy,0,"(2868, 7, 3)",0
6ZYM_1_6.npy,0,"(79, 7, 3)",0
7WWV_1_M.npy,0,"(39, 7, 3)",0
4WR6_1_2K.npy,0,"(71, 7, 3)",0
6BZ6_1_QA.npy,0,"(1498, 7, 3)",0
4PLX_1_B.npy,0,"(71, 7, 3)",0
6N5Q_1_A.npy,0,"(127, 7, 3)",0
8P2K_1_AT.npy,0,"(74, 7, 3)",0
6MUU_1_G.npy,0,"(25, 7, 3)",0
7YG7_1_U.npy,0,"(99, 7, 3)",0
6RIE_1_P.npy,0,"(15, 7, 3)",0
4GZY_1_R.npy,0,"(9, 7, 3)",0
3JCM_1_E.npy,0,"(85, 7, 3)",0
8FEP_1_AAA.npy,0,"(16, 7, 3)",0
5NCO_1_1.npy,0,"(104, 7, 3)",0
8A3Y_1_P.npy,0,"(28, 7, 3)",0
7ZHG_1_4.npy,0,"(18, 7, 3)",0
4QLN_1_A.npy,0,"(117, 7, 3)",0
6RBE_1_2.npy,0,"(1750, 7, 3)",0
8FZT_1_B.npy,0,"(69, 7, 3)",0
7QEP_1_3.npy,0,"(1295, 7, 3)",0
4W2H_1_BA.npy,0,"(2822, 7, 3)",0
6Y4B_1_F.npy,0,"(69, 7, 3)",0
5OA3_1_2.npy,0,"(1661, 7, 3)",0
7XD7_1_N.npy,0,"(405, 7, 3)",0
6Z9Q_1_R.npy,0,"(9, 7, 3)",0
6PPQ_1_H.npy,0,"(5, 7, 3)",0
6ZJ3_1_S1.npy,0,"(1940, 7, 3)",0
8EOE_1_R.npy,0,"(15, 7, 3)",0
4DV2_1_A.npy,0,"(1498, 7, 3)",0
6GSK_1_1L.npy,0,"(70, 7, 3)",0
8OIN_1_AA.npy,0,"(955, 7, 3)",0
6XYW_1_3.npy,0,"(118, 7, 3)",0
4AM3_1_E.npy,3,"(9, 7, 3)",1
5TC1_1_R.npy,0,"(242, 7, 3)",0
7D4I_1_3A.npy,0,"(216, 7, 3)",0
5M5X_1_R.npy,0,"(13, 7, 3)",0
8P8B_1_5.npy,0,"(30, 7, 3)",0
8BD6_1_B.npy,0,"(233, 7, 3)",0
6XYW_1_2.npy,0,"(1743, 7, 3)",0
8QG0_1_Q.npy,0,"(17, 7, 3)",0
7A09_1_2.npy,27,"(1721, 7, 3)",9
7UO2_1_B.npy,0,"(271, 7, 3)",0
6JOO_1_B.npy,15,"(96, 7, 3)",1
8K3O_1_V.npy,0,"(6, 7, 3)",0
3AMU_1_B.npy,0,"(78, 7, 3)",0
3JBU_1_X.npy,0,"(11, 7, 3)",0
7CPU_1_S2.npy,27,"(1656, 7, 3)",9
5J88_1_AA.npy,0,"(1523, 7, 3)",0
5OA3_1_3.npy,0,"(186, 7, 3)",0
5HL7_1_X.npy,12,"(2705, 7, 3)",4
6TNN_1_U.npy,0,"(2930, 7, 3)",0
8CWO_1_A.npy,0,"(1024, 7, 3)",0
8VMB_1_R.npy,0,"(83, 7, 3)",0
8CTI_1_C.npy,0,"(71, 7, 3)",0
7RDQ_1_I.npy,0,"(11, 7, 3)",0
7QEP_1_2.npy,0,"(119, 7, 3)",0
4V6W_1_B2.npy,486,"(1957, 7, 3)",162
5X8R_1_a.npy,0,"(1480, 7, 3)",0
3J6X_1_IR.npy,3546,"(198, 7, 3)",197
6SG9_1_CA.npy,198,"(146, 7, 3)",66
4Y1M_1_A.npy,0,"(76, 7, 3)",0
8WX0_1_E.npy,0,"(6, 7, 3)",0
7V9A_1_R.npy,0,"(146, 7, 3)",0
8OI5_1_1.npy,0,"(3171, 7, 3)",0
8KAL_1_E.npy,0,"(95, 7, 3)",0
6HIW_1_CA.npy,0,"(621, 7, 3)",0
5JBH_1_4.npy,0,"(73, 7, 3)",0
8BF9_1_5.npy,0,"(1766, 7, 3)",0
5ZW4_1_D.npy,18,"(16, 7, 3)",1
7MRL_1_A.npy,0,"(75, 7, 3)",0
6F4H_1_B.npy,0,"(22, 7, 3)",0
8Y0X_1_S2.npy,54,"(1739, 7, 3)",18
6IV8_1_B.npy,0,"(51, 7, 3)",0
8JDJ_1_A.npy,0,"(14, 7, 3)",0
6ZS9_1_AA.npy,0,"(927, 7, 3)",0
4V3P_1_S1.npy,894,"(1743, 7, 3)",243
5NS3_1_D.npy,0,"(31, 7, 3)",0
5ZKJ_1_E.npy,0,"(12, 7, 3)",0
3NMR_1_B.npy,15,"(6, 7, 3)",1
7MKN_1_R.npy,0,"(11, 7, 3)",0
5CCB_1_N.npy,0,"(77, 7, 3)",0
4PLX_1_C.npy,0,"(69, 7, 3)",0
5ELS_1_H.npy,0,"(6, 7, 3)",0
8WUV_1_B.npy,0,"(126, 7, 3)",0
8CGJ_1_A.npy,0,"(1122, 7, 3)",0
8OH6_1_AS.npy,0,"(3061, 7, 3)",0
7QV2_1_x.npy,0,"(76, 7, 3)",0
7URI_1_y.npy,0,"(90, 7, 3)",0
5XTM_1_B.npy,0,"(46, 7, 3)",0
9FPZ_1_1.npy,0,"(300, 7, 3)",0
3DEG_1_I.npy,0,"(29, 7, 3)",0
8WQ2_1_A16S.npy,0,"(1328, 7, 3)",0
4WU1_1_1G.npy,0,"(1504, 7, 3)",0
4V6X_1_A7.npy,0,"(121, 7, 3)",0
8REB_1_R.npy,0,"(6, 7, 3)",0
6AZ3_1_8.npy,0,"(118, 7, 3)",0
4A93_1_P.npy,0,"(9, 7, 3)",0
6MJ0_1_A.npy,0,"(101, 7, 3)",0
